day,time,timestamp,origin_place,origin_lat,origin_lng,destination_place,destination_lat,destination_lng,mode,distance_meters,duration_seconds,duration_in_traffic,source
8/4/2025,6:00,1754312400,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,driving,1739,446,338,api
8/4/2025,6:00,1754312400,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,transit,1821,838,,api
8/4/2025,6:00,1754312400,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,walking,1217,1084,,api
8/4/2025,6:00,1754312400,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,bicycling,1525,491,,api
8/4/2025,7:00,1754316000,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,driving,1739,446,336,api
8/4/2025,7:00,1754316000,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,transit,1821,867,,api
8/4/2025,7:00,1754316000,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,walking,1217,1084,,api
8/4/2025,7:00,1754316000,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,bicycling,1525,491,,api
8/4/2025,8:00,1754319600,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,driving,1739,446,382,api
8/4/2025,8:00,1754319600,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,transit,1877,527,,api
8/4/2025,8:00,1754319600,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,walking,1217,1084,,api
8/4/2025,8:00,1754319600,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,bicycling,1525,491,,api
8/4/2025,9:00,1754323200,The Westin Seattle,47.613693189262335,-122.338198,Space Needle,47.620475865973454,-122.3492266,driving,1739,446,427,api
