day,time,timestamp,origin_place,origin_lat,origin_lng,destination_place,destination_lat,destination_lng,mode,distance_meters,duration_seconds,duration_in_traffic,source,predicted_duration,actual_duration,abs_error,rel_error
8/4/2025,20:00,1754362800,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,walking,2037,1636,,api,917.58,1636.0,718.42,0.4391320293398533
8/4/2025,20:00,1754362800,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,bicycling,2032,571,,api,529.38,571.0,41.620000000000005,0.07288966725043784
8/4/2025,21:00,1754366400,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,driving,2101,580,526.0,api,487.64,526.0,38.360000000000014,0.07292775665399243
8/4/2025,21:00,1754366400,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,transit,2866,681,,api,585.15,681.0,95.85000000000002,0.14074889867841414
8/4/2025,21:00,1754366400,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,walking,2037,1636,,api,917.58,1636.0,718.42,0.4391320293398533
8/4/2025,21:00,1754366400,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,bicycling,2032,571,,api,529.38,571.0,41.620000000000005,0.07288966725043784
8/4/2025,22:00,1754370000,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,driving,2101,580,521.0,api,487.64,521.0,33.360000000000014,0.06403071017274475
8/4/2025,22:00,1754370000,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,transit,2866,681,,api,585.15,681.0,95.85000000000002,0.14074889867841414
8/4/2025,22:00,1754370000,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,walking,2037,1636,,api,917.58,1636.0,718.42,0.4391320293398533
8/4/2025,22:00,1754370000,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,bicycling,2032,571,,api,529.38,571.0,41.620000000000005,0.07288966725043784
8/5/2025,6:00,1754398800,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,driving,2182,592,505.0,api,487.64,505.0,17.360000000000014,0.0343762376237624
8/5/2025,6:00,1754398800,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,transit,2866,681,,api,585.15,681.0,95.85000000000002,0.14074889867841414
8/5/2025,6:00,1754398800,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,walking,2037,1636,,api,917.58,1636.0,718.42,0.4391320293398533
8/5/2025,6:00,1754398800,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,bicycling,2032,571,,api,529.38,571.0,41.620000000000005,0.07288966725043784
8/5/2025,7:00,1754402400,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,driving,2182,592,505.0,api,487.64,505.0,17.360000000000014,0.0343762376237624
8/5/2025,7:00,1754402400,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,transit,2866,681,,api,585.15,681.0,95.85000000000002,0.14074889867841414
8/5/2025,7:00,1754402400,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,walking,2037,1636,,api,917.58,1636.0,718.42,0.4391320293398533
8/5/2025,7:00,1754402400,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,bicycling,2032,571,,api,529.38,571.0,41.620000000000005,0.07288966725043784
8/5/2025,8:00,1754406000,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,driving,2182,592,519.0,api,487.64,519.0,31.360000000000014,0.0604238921001927
8/5/2025,8:00,1754406000,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,transit,2866,681,,api,585.15,681.0,95.85000000000002,0.14074889867841414
8/5/2025,8:00,1754406000,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,walking,2037,1636,,api,917.58,1636.0,718.42,0.4391320293398533
8/5/2025,8:00,1754406000,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,bicycling,2032,571,,api,529.38,571.0,41.620000000000005,0.07288966725043784
8/5/2025,9:00,1754409600,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,driving,2182,592,560.0,api,487.64,560.0,72.36000000000001,0.12921428571428573
8/5/2025,9:00,1754409600,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,transit,2866,681,,api,585.15,681.0,95.85000000000002,0.14074889867841414
8/5/2025,9:00,1754409600,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,walking,2037,1636,,api,917.58,1636.0,718.42,0.4391320293398533
8/5/2025,9:00,1754409600,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,bicycling,2032,571,,api,529.38,571.0,41.620000000000005,0.07288966725043784
8/5/2025,10:00,1754413200,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,driving,2182,592,565.0,api,487.64,565.0,77.36000000000001,0.1369203539823009
8/5/2025,10:00,1754413200,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,transit,2866,681,,api,585.15,681.0,95.85000000000002,0.14074889867841414
8/5/2025,10:00,1754413200,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,walking,2037,1636,,api,917.58,1636.0,718.42,0.4391320293398533
8/5/2025,10:00,1754413200,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,bicycling,2032,571,,api,529.38,571.0,41.620000000000005,0.07288966725043784
8/5/2025,11:00,1754416800,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,driving,2182,592,591.0,api,487.64,591.0,103.36000000000001,0.1748900169204738
8/5/2025,11:00,1754416800,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,transit,2866,681,,api,585.15,681.0,95.85000000000002,0.14074889867841414
8/5/2025,11:00,1754416800,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,walking,2037,1636,,api,917.58,1636.0,718.42,0.4391320293398533
8/5/2025,11:00,1754416800,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,bicycling,2032,571,,api,529.38,571.0,41.620000000000005,0.07288966725043784
8/5/2025,12:00,1754420400,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,driving,2182,592,582.0,api,487.64,582.0,94.36000000000001,0.1621305841924399
8/5/2025,12:00,1754420400,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,transit,2866,681,,api,585.15,681.0,95.85000000000002,0.14074889867841414
8/5/2025,12:00,1754420400,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,walking,2037,1636,,api,917.58,1636.0,718.42,0.4391320293398533
8/5/2025,12:00,1754420400,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,bicycling,2032,571,,api,529.38,571.0,41.620000000000005,0.07288966725043784
8/5/2025,13:00,1754424000,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,driving,2182,592,585.0,api,487.64,585.0,97.36000000000001,0.16642735042735046
8/5/2025,13:00,1754424000,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,transit,2866,681,,api,585.15,681.0,95.85000000000002,0.14074889867841414
8/5/2025,13:00,1754424000,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,walking,2037,1636,,api,917.58,1636.0,718.42,0.4391320293398533
8/5/2025,13:00,1754424000,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,bicycling,2032,571,,api,529.38,571.0,41.620000000000005,0.07288966725043784
8/5/2025,14:00,1754427600,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,driving,2182,592,586.0,api,487.64,586.0,98.36000000000001,0.16784982935153586
8/5/2025,14:00,1754427600,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,transit,2866,681,,api,585.15,681.0,95.85000000000002,0.14074889867841414
8/5/2025,14:00,1754427600,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,walking,2037,1636,,api,917.58,1636.0,718.42,0.4391320293398533
8/5/2025,14:00,1754427600,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,bicycling,2032,571,,api,529.38,571.0,41.620000000000005,0.07288966725043784
8/5/2025,15:00,1754431200,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,driving,2182,592,594.0,api,487.64,594.0,106.36000000000001,0.17905723905723908
8/5/2025,15:00,1754431200,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,transit,2866,681,,api,585.15,681.0,95.85000000000002,0.14074889867841414
8/5/2025,15:00,1754431200,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,walking,2037,1636,,api,917.58,1636.0,718.42,0.4391320293398533
8/5/2025,15:00,1754431200,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,bicycling,2032,571,,api,529.38,571.0,41.620000000000005,0.07288966725043784
8/5/2025,16:00,1754434800,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,driving,2182,592,654.0,api,487.64,654.0,166.36,0.2543730886850153
8/5/2025,16:00,1754434800,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,transit,2866,681,,api,585.15,681.0,95.85000000000002,0.14074889867841414
8/5/2025,16:00,1754434800,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,walking,2037,1636,,api,917.58,1636.0,718.42,0.4391320293398533
8/5/2025,16:00,1754434800,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,bicycling,2032,571,,api,529.38,571.0,41.620000000000005,0.07288966725043784
8/5/2025,17:00,1754438400,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,driving,2182,592,699.0,api,487.64,699.0,211.36,0.30237482117310444
8/5/2025,17:00,1754438400,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,transit,2866,681,,api,585.15,681.0,95.85000000000002,0.14074889867841414
8/5/2025,17:00,1754438400,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,walking,2037,1636,,api,917.58,1636.0,718.42,0.4391320293398533
8/5/2025,17:00,1754438400,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,bicycling,2032,571,,api,529.38,571.0,41.620000000000005,0.07288966725043784
8/5/2025,18:00,1754442000,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,driving,2182,592,663.0,api,487.64,663.0,175.36,0.26449472096530924
8/5/2025,18:00,1754442000,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,transit,2866,681,,api,585.15,681.0,95.85000000000002,0.14074889867841414
8/5/2025,18:00,1754442000,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,walking,2037,1636,,api,917.58,1636.0,718.42,0.4391320293398533
8/5/2025,18:00,1754442000,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,bicycling,2032,571,,api,529.38,571.0,41.620000000000005,0.07288966725043784
8/5/2025,19:00,1754445600,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,driving,2101,580,595.0,api,487.64,595.0,107.36000000000001,0.180436974789916
8/5/2025,19:00,1754445600,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,transit,2866,681,,api,585.15,681.0,95.85000000000002,0.14074889867841414
8/5/2025,19:00,1754445600,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,walking,2037,1636,,api,917.58,1636.0,718.42,0.4391320293398533
8/5/2025,19:00,1754445600,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,bicycling,2032,571,,api,529.38,571.0,41.620000000000005,0.07288966725043784
8/5/2025,20:00,1754449200,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,driving,2101,580,571.0,api,487.64,571.0,83.36000000000001,0.14598949211908935
8/5/2025,20:00,1754449200,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,transit,2866,681,,api,585.15,681.0,95.85000000000002,0.14074889867841414
8/5/2025,20:00,1754449200,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,walking,2037,1636,,api,917.58,1636.0,718.42,0.4391320293398533
8/5/2025,20:00,1754449200,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,bicycling,2032,571,,api,529.38,571.0,41.620000000000005,0.07288966725043784
8/5/2025,21:00,1754452800,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,driving,2101,580,552.0,api,487.64,552.0,64.36000000000001,0.11659420289855076
8/5/2025,21:00,1754452800,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,transit,2866,681,,api,585.15,681.0,95.85000000000002,0.14074889867841414
8/5/2025,21:00,1754452800,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,walking,2037,1636,,api,917.58,1636.0,718.42,0.4391320293398533
8/5/2025,21:00,1754452800,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,bicycling,2032,571,,api,529.38,571.0,41.620000000000005,0.07288966725043784
8/5/2025,22:00,1754456400,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,driving,2101,580,548.0,api,487.64,548.0,60.360000000000014,0.11014598540145988
8/5/2025,22:00,1754456400,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,transit,2866,681,,api,585.15,681.0,95.85000000000002,0.14074889867841414
8/5/2025,22:00,1754456400,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,walking,2037,1636,,api,917.58,1636.0,718.42,0.4391320293398533
8/5/2025,22:00,1754456400,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,bicycling,2032,571,,api,529.38,571.0,41.620000000000005,0.07288966725043784
8/6/2025,6:00,1754485200,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,driving,2182,592,463.0,api,487.64,463.0,24.639999999999986,0.05321814254859608
8/6/2025,6:00,1754485200,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,transit,2866,681,,api,585.15,681.0,95.85000000000002,0.14074889867841414
8/6/2025,6:00,1754485200,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,walking,2037,1636,,api,917.58,1636.0,718.42,0.4391320293398533
8/6/2025,6:00,1754485200,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,bicycling,2032,571,,api,529.38,571.0,41.620000000000005,0.07288966725043784
8/6/2025,7:00,1754488800,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,driving,2182,592,513.0,api,487.64,513.0,25.360000000000014,0.04943469785575051
8/6/2025,7:00,1754488800,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,transit,2866,681,,api,585.15,681.0,95.85000000000002,0.14074889867841414
8/6/2025,7:00,1754488800,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,walking,2037,1636,,api,917.58,1636.0,718.42,0.4391320293398533
8/6/2025,7:00,1754488800,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,bicycling,2032,571,,api,529.38,571.0,41.620000000000005,0.07288966725043784
8/6/2025,8:00,1754492400,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,driving,2182,592,528.0,api,487.64,528.0,40.360000000000014,0.07643939393939396
8/6/2025,8:00,1754492400,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,transit,2866,681,,api,585.15,681.0,95.85000000000002,0.14074889867841414
8/6/2025,8:00,1754492400,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,walking,2037,1636,,api,917.58,1636.0,718.42,0.4391320293398533
8/6/2025,8:00,1754492400,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,bicycling,2032,571,,api,529.38,571.0,41.620000000000005,0.07288966725043784
8/6/2025,9:00,1754496000,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,driving,2182,592,574.0,api,487.64,574.0,86.36000000000001,0.15045296167247388
8/6/2025,9:00,1754496000,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,transit,2866,681,,api,585.15,681.0,95.85000000000002,0.14074889867841414
8/6/2025,9:00,1754496000,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,walking,2037,1636,,api,917.58,1636.0,718.42,0.4391320293398533
8/6/2025,9:00,1754496000,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,bicycling,2032,571,,api,529.38,571.0,41.620000000000005,0.07288966725043784
8/6/2025,10:00,1754499600,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,driving,2182,592,635.0,api,487.64,635.0,147.36,0.23206299212598427
8/6/2025,10:00,1754499600,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,transit,2866,681,,api,585.15,681.0,95.85000000000002,0.14074889867841414
8/6/2025,10:00,1754499600,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,walking,2037,1636,,api,917.58,1636.0,718.42,0.4391320293398533
8/6/2025,10:00,1754499600,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,bicycling,2032,571,,api,529.38,571.0,41.620000000000005,0.07288966725043784
8/6/2025,11:00,1754503200,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,driving,2182,592,618.0,api,487.64,618.0,130.36,0.21093851132686087
8/6/2025,11:00,1754503200,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,transit,2866,681,,api,585.15,681.0,95.85000000000002,0.14074889867841414
8/6/2025,11:00,1754503200,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,walking,2037,1636,,api,917.58,1636.0,718.42,0.4391320293398533
8/6/2025,11:00,1754503200,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,bicycling,2032,571,,api,529.38,571.0,41.620000000000005,0.07288966725043784
8/6/2025,12:00,1754506800,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,driving,2182,592,632.0,api,487.64,632.0,144.36,0.22841772151898737
8/6/2025,12:00,1754506800,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,transit,2866,681,,api,585.15,681.0,95.85000000000002,0.14074889867841414
8/6/2025,12:00,1754506800,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,walking,2037,1636,,api,917.58,1636.0,718.42,0.4391320293398533
8/6/2025,12:00,1754506800,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,bicycling,2032,571,,api,529.38,571.0,41.620000000000005,0.07288966725043784
8/6/2025,13:00,1754510400,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,driving,2182,592,568.0,api,487.64,568.0,80.36000000000001,0.14147887323943664
8/6/2025,13:00,1754510400,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,transit,2866,681,,api,585.15,681.0,95.85000000000002,0.14074889867841414
8/6/2025,13:00,1754510400,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,walking,2037,1636,,api,917.58,1636.0,718.42,0.4391320293398533
8/6/2025,13:00,1754510400,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,bicycling,2032,571,,api,529.38,571.0,41.620000000000005,0.07288966725043784
8/6/2025,14:00,1754514000,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,driving,2182,592,553.0,api,487.64,553.0,65.36000000000001,0.11819168173598556
8/6/2025,14:00,1754514000,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,transit,2866,681,,api,585.15,681.0,95.85000000000002,0.14074889867841414
8/6/2025,14:00,1754514000,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,walking,2037,1636,,api,917.58,1636.0,718.42,0.4391320293398533
8/6/2025,14:00,1754514000,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,bicycling,2032,571,,api,529.38,571.0,41.620000000000005,0.07288966725043784
8/6/2025,15:00,1754517600,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,driving,2182,592,615.0,api,487.64,615.0,127.36000000000001,0.20708943089430898
8/6/2025,15:00,1754517600,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,transit,2866,681,,api,585.15,681.0,95.85000000000002,0.14074889867841414
8/6/2025,15:00,1754517600,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,walking,2037,1636,,api,917.58,1636.0,718.42,0.4391320293398533
8/6/2025,15:00,1754517600,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,bicycling,2032,571,,api,529.38,571.0,41.620000000000005,0.07288966725043784
8/6/2025,16:00,1754521200,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,driving,2182,592,625.0,api,487.64,625.0,137.36,0.21977600000000003
8/6/2025,16:00,1754521200,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,transit,2866,681,,api,585.15,681.0,95.85000000000002,0.14074889867841414
8/6/2025,16:00,1754521200,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,walking,2037,1636,,api,917.58,1636.0,718.42,0.4391320293398533
8/6/2025,16:00,1754521200,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,bicycling,2032,571,,api,529.38,571.0,41.620000000000005,0.07288966725043784
8/6/2025,17:00,1754524800,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,driving,2182,592,702.0,api,487.64,702.0,214.36,0.3053561253561254
8/6/2025,17:00,1754524800,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,transit,2866,681,,api,585.15,681.0,95.85000000000002,0.14074889867841414
8/6/2025,17:00,1754524800,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,walking,2037,1636,,api,917.58,1636.0,718.42,0.4391320293398533
8/6/2025,17:00,1754524800,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,bicycling,2032,571,,api,529.38,571.0,41.620000000000005,0.07288966725043784
8/6/2025,18:00,1754528400,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,driving,2182,592,662.0,api,487.64,662.0,174.36,0.26338368580060423
8/6/2025,18:00,1754528400,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,transit,2866,681,,api,585.15,681.0,95.85000000000002,0.14074889867841414
8/6/2025,18:00,1754528400,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,walking,2037,1636,,api,917.58,1636.0,718.42,0.4391320293398533
8/6/2025,18:00,1754528400,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,bicycling,2032,571,,api,529.38,571.0,41.620000000000005,0.07288966725043784
8/6/2025,19:00,1754532000,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,driving,2101,580,629.0,api,487.64,629.0,141.36,0.22473767885532595
8/6/2025,19:00,1754532000,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,transit,2866,681,,api,585.15,681.0,95.85000000000002,0.14074889867841414
8/6/2025,19:00,1754532000,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,walking,2037,1636,,api,917.58,1636.0,718.42,0.4391320293398533
8/6/2025,19:00,1754532000,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,bicycling,2032,571,,api,529.38,571.0,41.620000000000005,0.07288966725043784
8/6/2025,20:00,1754535600,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,driving,2101,580,599.0,api,487.64,599.0,111.36000000000001,0.18590984974958266
8/6/2025,20:00,1754535600,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,transit,2866,681,,api,585.15,681.0,95.85000000000002,0.14074889867841414
8/6/2025,20:00,1754535600,Cal Anderson Park,47.61699686088056,-122.3191329,Benaroya Hall,47.60814199288301,-122.3368088,walking,2037,1636,,api,917.58,1636.0,718.42,0.4391320293398533
