day,time,timestamp,origin_place,origin_lat,origin_lng,destination_place,destination_lat,destination_lng,mode,distance_meters,duration_seconds,duration_in_traffic,source
8/4/2025,6:00,1754312400,Seattle Art Museum,47.60751482550527,-122.33796,Seattle Central College,47.61671042745196,-122.3216061,driving,2006,546,422,api
8/4/2025,6:00,1754312400,Seattle Art Museum,47.60751482550527,-122.33796,Seattle Central College,47.61671042745196,-122.3216061,transit,2923,839,,api
8/4/2025,6:00,1754312400,Seattle Art Museum,47.60751482550527,-122.33796,Seattle Central College,47.61671042745196,-122.3216061,walking,1908,1851,,api
8/4/2025,6:00,1754312400,Seattle Art Museum,47.60751482550527,-122.33796,Seattle Central College,47.61671042745196,-122.3216061,bicycling,2064,897,,api
8/4/2025,7:00,1754316000,Seattle Art Museum,47.60751482550527,-122.33796,Seattle Central College,47.61671042745196,-122.3216061,driving,2006,546,426,api
8/4/2025,7:00,1754316000,Seattle Art Museum,47.60751482550527,-122.33796,Seattle Central College,47.61671042745196,-122.3216061,transit,2923,839,,api
8/4/2025,7:00,1754316000,Seattle Art Museum,47.60751482550527,-122.33796,Seattle Central College,47.61671042745196,-122.3216061,walking,1908,1851,,api
8/4/2025,7:00,1754316000,Seattle Art Museum,47.60751482550527,-122.33796,Seattle Central College,47.61671042745196,-122.3216061,bicycling,2064,897,,api
8/4/2025,8:00,1754319600,Seattle Art Museum,47.60751482550527,-122.33796,Seattle Central College,47.61671042745196,-122.3216061,driving,2014,542,481,api
8/4/2025,8:00,1754319600,Seattle Art Museum,47.60751482550527,-122.33796,Seattle Central College,47.61671042745196,-122.3216061,transit,2923,839,,api
8/4/2025,8:00,1754319600,Seattle Art Museum,47.60751482550527,-122.33796,Seattle Central College,47.61671042745196,-122.3216061,walking,1908,1851,,api
8/4/2025,8:00,1754319600,Seattle Art Museum,47.60751482550527,-122.33796,Seattle Central College,47.61671042745196,-122.3216061,bicycling,2064,897,,api
8/4/2025,9:00,1754323200,Seattle Art Museum,47.60751482550527,-122.33796,Seattle Central College,47.61671042745196,-122.3216061,driving,2014,542,534,api
8/4/2025,9:00,1754323200,Seattle Art Museum,47.60751482550527,-122.33796,Seattle Central College,47.61671042745196,-122.3216061,transit,2923,839,,api
8/4/2025,9:00,1754323200,Seattle Art Museum,47.60751482550527,-122.33796,Seattle Central College,47.61671042745196,-122.3216061,walking,1908,1851,,api
8/4/2025,9:00,1754323200,Seattle Art Museum,47.60751482550527,-122.33796,Seattle Central College,47.61671042745196,-122.3216061,bicycling,2064,897,,api
8/4/2025,10:00,1754326800,Seattle Art Museum,47.60751482550527,-122.33796,Seattle Central College,47.61671042745196,-122.3216061,driving,2006,546,532,api
8/4/2025,10:00,1754326800,Seattle Art Museum,47.60751482550527,-122.33796,Seattle Central College,47.61671042745196,-122.3216061,transit,2023,981,,api
8/4/2025,10:00,1754326800,Seattle Art Museum,47.60751482550527,-122.33796,Seattle Central College,47.61671042745196,-122.3216061,walking,1908,1851,,api
8/4/2025,10:00,1754326800,Seattle Art Museum,47.60751482550527,-122.33796,Seattle Central College,47.61671042745196,-122.3216061,bicycling,2064,897,,api
8/4/2025,11:00,1754330400,Seattle Art Museum,47.60751482550527,-122.33796,Seattle Central College,47.61671042745196,-122.3216061,driving,2006,546,536,api
8/4/2025,11:00,1754330400,Seattle Art Museum,47.60751482550527,-122.33796,Seattle Central College,47.61671042745196,-122.3216061,transit,2023,981,,api
8/4/2025,11:00,1754330400,Seattle Art Museum,47.60751482550527,-122.33796,Seattle Central College,47.61671042745196,-122.3216061,walking,1908,1851,,api
8/4/2025,11:00,1754330400,Seattle Art Museum,47.60751482550527,-122.33796,Seattle Central College,47.61671042745196,-122.3216061,bicycling,2064,897,,api
8/4/2025,12:00,1754334000,Seattle Art Museum,47.60751482550527,-122.33796,Seattle Central College,47.61671042745196,-122.3216061,driving,2006,546,545,api
8/4/2025,12:00,1754334000,Seattle Art Museum,47.60751482550527,-122.33796,Seattle Central College,47.61671042745196,-122.3216061,transit,2023,981,,api
8/4/2025,12:00,1754334000,Seattle Art Museum,47.60751482550527,-122.33796,Seattle Central College,47.61671042745196,-122.3216061,walking,1908,1851,,api
8/4/2025,12:00,1754334000,Seattle Art Museum,47.60751482550527,-122.33796,Seattle Central College,47.61671042745196,-122.3216061,bicycling,2064,897,,api
8/4/2025,13:00,1754337600,Seattle Art Museum,47.60751482550527,-122.33796,Seattle Central College,47.61671042745196,-122.3216061,driving,2014,542,544,api
8/4/2025,13:00,1754337600,Seattle Art Museum,47.60751482550527,-122.33796,Seattle Central College,47.61671042745196,-122.3216061,transit,2023,981,,api
8/4/2025,13:00,1754337600,Seattle Art Museum,47.60751482550527,-122.33796,Seattle Central College,47.61671042745196,-122.3216061,walking,1908,1851,,api
8/4/2025,13:00,1754337600,Seattle Art Museum,47.60751482550527,-122.33796,Seattle Central College,47.61671042745196,-122.3216061,bicycling,2064,897,,api
8/4/2025,14:00,1754341200,Seattle Art Museum,47.60751482550527,-122.33796,Seattle Central College,47.61671042745196,-122.3216061,driving,2006,546,557,api
8/4/2025,14:00,1754341200,Seattle Art Museum,47.60751482550527,-122.33796,Seattle Central College,47.61671042745196,-122.3216061,transit,2023,981,,api
8/4/2025,14:00,1754341200,Seattle Art Museum,47.60751482550527,-122.33796,Seattle Central College,47.61671042745196,-122.3216061,walking,1908,1851,,api
8/4/2025,14:00,1754341200,Seattle Art Museum,47.60751482550527,-122.33796,Seattle Central College,47.61671042745196,-122.3216061,bicycling,2064,897,,api
8/4/2025,15:00,1754344800,Seattle Art Museum,47.60751482550527,-122.33796,Seattle Central College,47.61671042745196,-122.3216061,driving,2006,546,530,api
8/4/2025,15:00,1754344800,Seattle Art Museum,47.60751482550527,-122.33796,Seattle Central College,47.61671042745196,-122.3216061,transit,2023,1041,,api
