origin_place,origin_lat,origin_lng,destination_place,destination_lat,destination_lng,mode
Cal Anderson Park,47.616996860880555,-122.31913288398151,Space Needle,47.620475865973454,-122.34922662355609,driving
Cal Anderson Park,47.616996860880555,-122.31913288398151,Space Needle,47.620475865973454,-122.34922662355609,walking
Cal Anderson Park,47.616996860880555,-122.31913288398151,Space Needle,47.620475865973454,-122.34922662355609,bicycling
Cal Anderson Park,47.616996860880555,-122.31913288398151,Space Needle,47.620475865973454,-122.34922662355609,transit
Cal Anderson Park,47.616996860880555,-122.31913288398151,Chihuly Garden and Glass,47.62054706471586,-122.35046081087614,driving
Cal Anderson Park,47.616996860880555,-122.31913288398151,Chihuly Garden and Glass,47.62054706471586,-122.35046081087614,walking
Cal Anderson Park,47.616996860880555,-122.31913288398151,Chihuly Garden and Glass,47.62054706471586,-122.35046081087614,bicycling
Cal Anderson Park,47.616996860880555,-122.31913288398151,Chihuly Garden and Glass,47.62054706471586,-122.35046081087614,transit
Cal Anderson Park,47.616996860880555,-122.31913288398151,Seattle Aquarium,47.607381610552146,-122.34296367108706,driving
Cal Anderson Park,47.616996860880555,-122.31913288398151,Seattle Aquarium,47.607381610552146,-122.34296367108706,walking
Cal Anderson Park,47.616996860880555,-122.31913288398151,Seattle Aquarium,47.607381610552146,-122.34296367108706,bicycling
Cal Anderson Park,47.616996860880555,-122.31913288398151,Seattle Aquarium,47.607381610552146,-122.34296367108706,transit
Cal Anderson Park,47.616996860880555,-122.31913288398151,Olympic Sculpture Park,47.616598558883176,-122.35531073027671,driving
Cal Anderson Park,47.616996860880555,-122.31913288398151,Olympic Sculpture Park,47.616598558883176,-122.35531073027671,walking
Cal Anderson Park,47.616996860880555,-122.31913288398151,Olympic Sculpture Park,47.616598558883176,-122.35531073027671,bicycling
Cal Anderson Park,47.616996860880555,-122.31913288398151,Olympic Sculpture Park,47.616598558883176,-122.35531073027671,transit
Cal Anderson Park,47.616996860880555,-122.31913288398151,Museum of Pop Culture,47.621470125609314,-122.3481282699205,driving
Cal Anderson Park,47.616996860880555,-122.31913288398151,Museum of Pop Culture,47.621470125609314,-122.3481282699205,walking
Cal Anderson Park,47.616996860880555,-122.31913288398151,Museum of Pop Culture,47.621470125609314,-122.3481282699205,bicycling
Cal Anderson Park,47.616996860880555,-122.31913288398151,Museum of Pop Culture,47.621470125609314,-122.3481282699205,transit
Cal Anderson Park,47.616996860880555,-122.31913288398151,Discovery Park,47.66122637312634,-122.41720530872853,driving
Cal Anderson Park,47.616996860880555,-122.31913288398151,Discovery Park,47.66122637312634,-122.41720530872853,walking
Cal Anderson Park,47.616996860880555,-122.31913288398151,Discovery Park,47.66122637312634,-122.41720530872853,bicycling
Cal Anderson Park,47.616996860880555,-122.31913288398151,Discovery Park,47.66122637312634,-122.41720530872853,transit
Cal Anderson Park,47.616996860880555,-122.31913288398151,Pike Place Market,47.60939849082073,-122.3418399195103,driving
Cal Anderson Park,47.616996860880555,-122.31913288398151,Pike Place Market,47.60939849082073,-122.3418399195103,walking
Cal Anderson Park,47.616996860880555,-122.31913288398151,Pike Place Market,47.60939849082073,-122.3418399195103,bicycling
Cal Anderson Park,47.616996860880555,-122.31913288398151,Pike Place Market,47.60939849082073,-122.3418399195103,transit
Cal Anderson Park,47.616996860880555,-122.31913288398151,The Seattle Great Wheel,47.606120881176786,-122.34252171878009,driving
Cal Anderson Park,47.616996860880555,-122.31913288398151,The Seattle Great Wheel,47.606120881176786,-122.34252171878009,walking
Cal Anderson Park,47.616996860880555,-122.31913288398151,The Seattle Great Wheel,47.606120881176786,-122.34252171878009,bicycling
Cal Anderson Park,47.616996860880555,-122.31913288398151,The Seattle Great Wheel,47.606120881176786,-122.34252171878009,transit
Cal Anderson Park,47.616996860880555,-122.31913288398151,Fremont Troll,47.65105594466806,-122.34750074191479,driving
Cal Anderson Park,47.616996860880555,-122.31913288398151,Fremont Troll,47.65105594466806,-122.34750074191479,walking
Cal Anderson Park,47.616996860880555,-122.31913288398151,Fremont Troll,47.65105594466806,-122.34750074191479,bicycling
Cal Anderson Park,47.616996860880555,-122.31913288398151,Fremont Troll,47.65105594466806,-122.34750074191479,transit
Cal Anderson Park,47.616996860880555,-122.31913288398151,Seattle Art Museum,47.60751482550527,-122.33796002616279,driving
Cal Anderson Park,47.616996860880555,-122.31913288398151,Seattle Art Museum,47.60751482550527,-122.33796002616279,walking
Cal Anderson Park,47.616996860880555,-122.31913288398151,Seattle Art Museum,47.60751482550527,-122.33796002616279,bicycling
Cal Anderson Park,47.616996860880555,-122.31913288398151,Seattle Art Museum,47.60751482550527,-122.33796002616279,transit
Cal Anderson Park,47.616996860880555,-122.31913288398151,Waterfront Park,47.60703330685766,-122.34182786690161,driving
Cal Anderson Park,47.616996860880555,-122.31913288398151,Waterfront Park,47.60703330685766,-122.34182786690161,walking
Cal Anderson Park,47.616996860880555,-122.31913288398151,Waterfront Park,47.60703330685766,-122.34182786690161,bicycling
Cal Anderson Park,47.616996860880555,-122.31913288398151,Waterfront Park,47.60703330685766,-122.34182786690161,transit
Cal Anderson Park,47.616996860880555,-122.31913288398151,Kerry Park,47.62947041105963,-122.35993432806126,driving
Cal Anderson Park,47.616996860880555,-122.31913288398151,Kerry Park,47.62947041105963,-122.35993432806126,walking
Cal Anderson Park,47.616996860880555,-122.31913288398151,Kerry Park,47.62947041105963,-122.35993432806126,bicycling
Cal Anderson Park,47.616996860880555,-122.31913288398151,Kerry Park,47.62947041105963,-122.35993432806126,transit
Cal Anderson Park,47.616996860880555,-122.31913288398151,The Gum Wall at Unexpected Productions Improv,47.608357610471906,-122.3403386964607,driving
Cal Anderson Park,47.616996860880555,-122.31913288398151,The Gum Wall at Unexpected Productions Improv,47.608357610471906,-122.3403386964607,walking
Cal Anderson Park,47.616996860880555,-122.31913288398151,The Gum Wall at Unexpected Productions Improv,47.608357610471906,-122.3403386964607,bicycling
Cal Anderson Park,47.616996860880555,-122.31913288398151,The Gum Wall at Unexpected Productions Improv,47.608357610471906,-122.3403386964607,transit
Cal Anderson Park,47.616996860880555,-122.31913288398151,Smith Tower,47.601848797389756,-122.33185426362004,driving
Cal Anderson Park,47.616996860880555,-122.31913288398151,Smith Tower,47.601848797389756,-122.33185426362004,walking
Cal Anderson Park,47.616996860880555,-122.31913288398151,Smith Tower,47.601848797389756,-122.33185426362004,bicycling
Cal Anderson Park,47.616996860880555,-122.31913288398151,Smith Tower,47.601848797389756,-122.33185426362004,transit
Cal Anderson Park,47.616996860880555,-122.31913288398151,Seattle Japanese Garden,47.628988143602356,-122.29629747947965,driving
Cal Anderson Park,47.616996860880555,-122.31913288398151,Seattle Japanese Garden,47.628988143602356,-122.29629747947965,walking
Cal Anderson Park,47.616996860880555,-122.31913288398151,Seattle Japanese Garden,47.628988143602356,-122.29629747947965,bicycling
Cal Anderson Park,47.616996860880555,-122.31913288398151,Seattle Japanese Garden,47.628988143602356,-122.29629747947965,transit
Cal Anderson Park,47.616996860880555,-122.31913288398151,Volunteer Park,47.63103246682187,-122.31632974461817,driving
Cal Anderson Park,47.616996860880555,-122.31913288398151,Volunteer Park,47.63103246682187,-122.31632974461817,walking
Cal Anderson Park,47.616996860880555,-122.31913288398151,Volunteer Park,47.63103246682187,-122.31632974461817,bicycling
Cal Anderson Park,47.616996860880555,-122.31913288398151,Volunteer Park,47.63103246682187,-122.31632974461817,transit
Cal Anderson Park,47.616996860880555,-122.31913288398151,Sky View Observatory - Columbia Center,47.604361063516045,-122.33101084091537,driving
Cal Anderson Park,47.616996860880555,-122.31913288398151,Sky View Observatory - Columbia Center,47.604361063516045,-122.33101084091537,walking
Cal Anderson Park,47.616996860880555,-122.31913288398151,Sky View Observatory - Columbia Center,47.604361063516045,-122.33101084091537,bicycling
Cal Anderson Park,47.616996860880555,-122.31913288398151,Sky View Observatory - Columbia Center,47.604361063516045,-122.33101084091537,transit
