origin_place,origin_lat,origin_lng,destination_place,destination_lat,destination_lng,mode
Space Needle,47.620475865973454,-122.34922662355609,Chihuly Garden and Glass,47.62054706471586,-122.35046081087614,driving
Space Needle,47.620475865973454,-122.34922662355609,Chihuly Garden and Glass,47.62054706471586,-122.35046081087614,walking
Space Needle,47.620475865973454,-122.34922662355609,Chihuly Garden and Glass,47.62054706471586,-122.35046081087614,bicycling
Space Needle,47.620475865973454,-122.34922662355609,Chihuly Garden and Glass,47.62054706471586,-122.35046081087614,transit
Space Needle,47.620475865973454,-122.34922662355609,Seattle Aquarium,47.607381610552146,-122.34296367108706,driving
Space Needle,47.620475865973454,-122.34922662355609,Seattle Aquarium,47.607381610552146,-122.34296367108706,walking
Space Needle,47.620475865973454,-122.34922662355609,Seattle Aquarium,47.607381610552146,-122.34296367108706,bicycling
Space Needle,47.620475865973454,-122.34922662355609,Seattle Aquarium,47.607381610552146,-122.34296367108706,transit
Space Needle,47.620475865973454,-122.34922662355609,Olympic Sculpture Park,47.616598558883176,-122.35531073027671,driving
Space Needle,47.620475865973454,-122.34922662355609,Olympic Sculpture Park,47.616598558883176,-122.35531073027671,walking
Space Needle,47.620475865973454,-122.34922662355609,Olympic Sculpture Park,47.616598558883176,-122.35531073027671,bicycling
Space Needle,47.620475865973454,-122.34922662355609,Olympic Sculpture Park,47.616598558883176,-122.35531073027671,transit
Space Needle,47.620475865973454,-122.34922662355609,Museum of Pop Culture,47.621470125609314,-122.3481282699205,driving
Space Needle,47.620475865973454,-122.34922662355609,Museum of Pop Culture,47.621470125609314,-122.3481282699205,walking
Space Needle,47.620475865973454,-122.34922662355609,Museum of Pop Culture,47.621470125609314,-122.3481282699205,bicycling
Space Needle,47.620475865973454,-122.34922662355609,Museum of Pop Culture,47.621470125609314,-122.3481282699205,transit
Space Needle,47.620475865973454,-122.34922662355609,Discovery Park,47.66122637312634,-122.41720530872853,driving
Space Needle,47.620475865973454,-122.34922662355609,Discovery Park,47.66122637312634,-122.41720530872853,walking
Space Needle,47.620475865973454,-122.34922662355609,Discovery Park,47.66122637312634,-122.41720530872853,bicycling
Space Needle,47.620475865973454,-122.34922662355609,Discovery Park,47.66122637312634,-122.41720530872853,transit
Space Needle,47.620475865973454,-122.34922662355609,Pike Place Market,47.60939849082073,-122.3418399195103,driving
Space Needle,47.620475865973454,-122.34922662355609,Pike Place Market,47.60939849082073,-122.3418399195103,walking
Space Needle,47.620475865973454,-122.34922662355609,Pike Place Market,47.60939849082073,-122.3418399195103,bicycling
Space Needle,47.620475865973454,-122.34922662355609,Pike Place Market,47.60939849082073,-122.3418399195103,transit
Space Needle,47.620475865973454,-122.34922662355609,The Seattle Great Wheel,47.606120881176786,-122.34252171878009,driving
Space Needle,47.620475865973454,-122.34922662355609,The Seattle Great Wheel,47.606120881176786,-122.34252171878009,walking
Space Needle,47.620475865973454,-122.34922662355609,The Seattle Great Wheel,47.606120881176786,-122.34252171878009,bicycling
Space Needle,47.620475865973454,-122.34922662355609,The Seattle Great Wheel,47.606120881176786,-122.34252171878009,transit
Space Needle,47.620475865973454,-122.34922662355609,Fremont Troll,47.65105594466806,-122.34750074191479,driving
Space Needle,47.620475865973454,-122.34922662355609,Fremont Troll,47.65105594466806,-122.34750074191479,walking
Space Needle,47.620475865973454,-122.34922662355609,Fremont Troll,47.65105594466806,-122.34750074191479,bicycling
Space Needle,47.620475865973454,-122.34922662355609,Fremont Troll,47.65105594466806,-122.34750074191479,transit
Space Needle,47.620475865973454,-122.34922662355609,Seattle Art Museum,47.60751482550527,-122.33796002616279,driving
Space Needle,47.620475865973454,-122.34922662355609,Seattle Art Museum,47.60751482550527,-122.33796002616279,walking
Space Needle,47.620475865973454,-122.34922662355609,Seattle Art Museum,47.60751482550527,-122.33796002616279,bicycling
Space Needle,47.620475865973454,-122.34922662355609,Seattle Art Museum,47.60751482550527,-122.33796002616279,transit
Space Needle,47.620475865973454,-122.34922662355609,Waterfront Park,47.60703330685766,-122.34182786690161,driving
Space Needle,47.620475865973454,-122.34922662355609,Waterfront Park,47.60703330685766,-122.34182786690161,walking
Space Needle,47.620475865973454,-122.34922662355609,Waterfront Park,47.60703330685766,-122.34182786690161,bicycling
Space Needle,47.620475865973454,-122.34922662355609,Waterfront Park,47.60703330685766,-122.34182786690161,transit
Space Needle,47.620475865973454,-122.34922662355609,Kerry Park,47.62947041105963,-122.35993432806126,driving
Space Needle,47.620475865973454,-122.34922662355609,Kerry Park,47.62947041105963,-122.35993432806126,walking
Space Needle,47.620475865973454,-122.34922662355609,Kerry Park,47.62947041105963,-122.35993432806126,bicycling
Space Needle,47.620475865973454,-122.34922662355609,Kerry Park,47.62947041105963,-122.35993432806126,transit
Space Needle,47.620475865973454,-122.34922662355609,The Gum Wall at Unexpected Productions Improv,47.608357610471906,-122.3403386964607,driving
Space Needle,47.620475865973454,-122.34922662355609,The Gum Wall at Unexpected Productions Improv,47.608357610471906,-122.3403386964607,walking
Space Needle,47.620475865973454,-122.34922662355609,The Gum Wall at Unexpected Productions Improv,47.608357610471906,-122.3403386964607,bicycling
Space Needle,47.620475865973454,-122.34922662355609,The Gum Wall at Unexpected Productions Improv,47.608357610471906,-122.3403386964607,transit
Space Needle,47.620475865973454,-122.34922662355609,Smith Tower,47.601848797389756,-122.33185426362004,driving
Space Needle,47.620475865973454,-122.34922662355609,Smith Tower,47.601848797389756,-122.33185426362004,walking
Space Needle,47.620475865973454,-122.34922662355609,Smith Tower,47.601848797389756,-122.33185426362004,bicycling
Space Needle,47.620475865973454,-122.34922662355609,Smith Tower,47.601848797389756,-122.33185426362004,transit
Space Needle,47.620475865973454,-122.34922662355609,Seattle Japanese Garden,47.628988143602356,-122.29629747947965,driving
Space Needle,47.620475865973454,-122.34922662355609,Seattle Japanese Garden,47.628988143602356,-122.29629747947965,walking
Space Needle,47.620475865973454,-122.34922662355609,Seattle Japanese Garden,47.628988143602356,-122.29629747947965,bicycling
Space Needle,47.620475865973454,-122.34922662355609,Seattle Japanese Garden,47.628988143602356,-122.29629747947965,transit
Space Needle,47.620475865973454,-122.34922662355609,Volunteer Park,47.63103246682187,-122.31632974461817,driving
Space Needle,47.620475865973454,-122.34922662355609,Volunteer Park,47.63103246682187,-122.31632974461817,walking
Space Needle,47.620475865973454,-122.34922662355609,Volunteer Park,47.63103246682187,-122.31632974461817,bicycling
Space Needle,47.620475865973454,-122.34922662355609,Volunteer Park,47.63103246682187,-122.31632974461817,transit
