timestamp,origin_place,origin_lat,origin_lng,destination_place,destination_lat,destination_lng,mode,distance_meters,duration_seconds,duration_in_traffic,source
1754312400,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,driving,1957,519,374.0,api
1754370000,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,transit,2503,900,,api
1754370000,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,walking,1983,1673,,api
1754370000,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,bicycling,1998,527,,api
1754398800,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,driving,1957,519,362.0,api
1754398800,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,transit,2063,1029,,api
1754398800,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,walking,1983,1673,,api
1754398800,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,bicycling,1998,527,,api
1754402400,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,driving,1957,519,382.0,api
1754402400,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,transit,2503,1069,,api
1754402400,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,walking,1983,1673,,api
1754402400,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,bicycling,1998,527,,api
1754406000,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,driving,1957,519,431.0,api
1754406000,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,transit,2503,932,,api
1754406000,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,walking,1983,1673,,api
1754406000,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,bicycling,1998,527,,api
1754409600,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,driving,1957,519,470.0,api
1754409600,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,transit,2503,932,,api
1754409600,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,walking,1983,1673,,api
1754409600,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,bicycling,1998,527,,api
1754413200,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,driving,1957,519,486.0,api
1754413200,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,transit,2503,1069,,api
1754413200,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,walking,1983,1673,,api
1754413200,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,bicycling,1998,527,,api
1754416800,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,driving,1957,519,497.0,api
1754416800,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,transit,2503,1069,,api
1754416800,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,walking,1983,1673,,api
1754416800,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,bicycling,1998,527,,api
1754420400,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,driving,1957,519,560.0,api
1754420400,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,transit,2503,1069,,api
1754420400,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,walking,1983,1673,,api
1754420400,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,bicycling,1998,527,,api
1754424000,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,driving,1957,519,553.0,api
1754424000,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,transit,2503,1069,,api
1754424000,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,walking,1983,1673,,api
1754424000,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,bicycling,1998,527,,api
1754427600,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,driving,1957,519,530.0,api
1754427600,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,transit,2503,1069,,api
1754427600,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,walking,1983,1673,,api
1754427600,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,bicycling,1998,527,,api
1754431200,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,driving,1957,519,544.0,api
1754431200,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,transit,2503,1069,,api
1754431200,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,walking,1983,1673,,api
1754431200,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,bicycling,1998,527,,api
1754434800,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,driving,1957,519,546.0,api
1754434800,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,transit,2503,932,,api
1754434800,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,walking,1983,1673,,api
1754434800,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,bicycling,1998,527,,api
1754438400,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,driving,1957,519,593.0,api
1754438400,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,transit,2503,947,,api
1754438400,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,walking,1983,1673,,api
1754438400,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,bicycling,1998,527,,api
1754442000,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,driving,1957,519,556.0,api
1754442000,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,transit,2503,947,,api
1754442000,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,walking,1983,1673,,api
1754442000,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,bicycling,1998,527,,api
1754445600,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,driving,1957,519,500.0,api
1754445600,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,transit,2503,1069,,api
1754445600,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,walking,1983,1673,,api
1754445600,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,bicycling,1998,527,,api
1754449200,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,driving,1957,519,485.0,api
1754449200,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,transit,2503,900,,api
1754449200,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,walking,1983,1673,,api
1754449200,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,bicycling,1998,527,,api
1754452800,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,driving,1957,519,472.0,api
1754452800,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,transit,2063,1084,,api
1754452800,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,walking,1983,1673,,api
1754452800,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,bicycling,1998,527,,api
1754456400,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,driving,1957,519,471.0,api
1754456400,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,transit,2503,900,,api
1754456400,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,walking,1983,1673,,api
1754456400,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,bicycling,1998,527,,api
1754485200,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,driving,1957,519,366.0,api
1754485200,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,transit,2063,1029,,api
1754485200,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,walking,1983,1673,,api
1754485200,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,bicycling,1998,527,,api
1754488800,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,driving,1957,519,380.0,api
1754488800,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,transit,2503,1069,,api
1754488800,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,walking,1983,1673,,api
1754488800,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,bicycling,1998,527,,api
1754492400,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,driving,1957,519,404.0,api
1754492400,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,transit,2503,932,,api
1754492400,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,walking,1983,1673,,api
1754492400,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,bicycling,1998,527,,api
1754496000,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,driving,1957,519,445.0,api
1754496000,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,transit,2503,932,,api
1754496000,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,walking,1983,1673,,api
1754496000,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,bicycling,1998,527,,api
1754499600,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,driving,1957,519,484.0,api
1754499600,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,transit,2503,1069,,api
1754499600,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,walking,1983,1673,,api
1754499600,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,bicycling,1998,527,,api
1754503200,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,driving,1957,519,510.0,api
1754503200,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,transit,2503,1069,,api
1754503200,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,walking,1983,1673,,api
1754503200,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,bicycling,1998,527,,api
1754506800,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,driving,1957,519,537.0,api
1754506800,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,transit,2503,1069,,api
1754506800,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,walking,1983,1673,,api
1754506800,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,bicycling,1998,527,,api
1754510400,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,driving,1957,519,557.0,api
1754510400,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,transit,2503,1069,,api
1754510400,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,walking,1983,1673,,api
1754510400,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,bicycling,1998,527,,api
1754514000,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,driving,1957,519,571.0,api
1754514000,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,transit,2503,1069,,api
1754514000,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,walking,1983,1673,,api
1754514000,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,bicycling,1998,527,,api
1754517600,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,driving,1957,519,551.0,api
1754517600,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,transit,2503,1069,,api
1754517600,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,walking,1983,1673,,api
1754517600,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,bicycling,1998,527,,api
1754521200,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,driving,1957,523,560.0,api
1754521200,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,transit,2503,932,,api
1754521200,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,walking,1983,1673,,api
1754521200,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,bicycling,1998,527,,api
1754524800,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,driving,1957,519,677.0,api
1754524800,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,transit,2503,947,,api
1754524800,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,walking,1983,1673,,api
1754524800,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,bicycling,1998,527,,api
1754528400,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,driving,1957,523,600.0,api
1754528400,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,transit,2503,947,,api
1754528400,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,walking,1983,1673,,api
1754528400,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,bicycling,1998,527,,api
1754532000,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,driving,1957,519,528.0,api
1754532000,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,transit,2503,1069,,api
1754532000,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,walking,1983,1673,,api
1754532000,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,bicycling,1998,527,,api
1754535600,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,driving,1957,519,504.0,api
1754535600,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,transit,2503,900,,api
1754535600,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,walking,1983,1673,,api
1754535600,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,bicycling,1998,527,,api
1754539200,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,driving,1957,519,481.0,api
1754539200,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,transit,2063,1084,,api
1754539200,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,walking,1983,1673,,api
1754539200,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,bicycling,1998,527,,api
1754542800,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,driving,1957,519,479.0,api
1754542800,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,transit,2503,900,,api
1754542800,Space Needle,47.620475865973454,-122.3492266,Original Selfie Museum | Seattle,47.60778846750169,-122.339793,walking,1983,1673,,api
