day,time,timestamp,origin_place,origin_lat,origin_lng,destination_place,destination_lat,destination_lng,mode,distance_meters,duration_seconds,duration_in_traffic,source,duration_final,emissions,score
8/4/2025,11:00,1754330400,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,bicycling,3372,825,,api,825.0,0.0,8.25
8/4/2025,12:00,1754334000,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,driving,2707,759,774.0,api,774.0,519.744,8.259744
8/4/2025,12:00,1754334000,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,transit,3687,862,,api,862.0,387.135,9.007135
8/4/2025,12:00,1754334000,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,walking,2505,2197,,api,2197.0,0.0,37.85
8/4/2025,12:00,1754334000,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,bicycling,3372,825,,api,825.0,0.0,8.25
8/4/2025,13:00,1754337600,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,driving,2707,759,739.0,api,739.0,519.744,7.909744000000001
8/4/2025,13:00,1754337600,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,transit,3687,862,,api,862.0,387.135,9.007135
8/4/2025,13:00,1754337600,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,walking,2505,2197,,api,2197.0,0.0,37.85
8/4/2025,13:00,1754337600,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,bicycling,3372,825,,api,825.0,0.0,8.25
8/4/2025,14:00,1754341200,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,driving,3169,754,740.0,api,740.0,608.448,8.008448
8/4/2025,14:00,1754341200,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,transit,3687,862,,api,862.0,387.135,9.007135
8/4/2025,14:00,1754341200,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,walking,2505,2197,,api,2197.0,0.0,37.85
8/4/2025,14:00,1754341200,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,bicycling,3372,825,,api,825.0,0.0,8.25
8/4/2025,15:00,1754344800,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,driving,2707,759,798.0,api,798.0,519.744,8.499744
8/4/2025,15:00,1754344800,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,transit,3687,862,,api,862.0,387.135,9.007135
8/4/2025,15:00,1754344800,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,walking,2505,2197,,api,2197.0,0.0,37.85
8/4/2025,15:00,1754344800,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,bicycling,3372,825,,api,825.0,0.0,8.25
8/4/2025,16:00,1754348400,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,driving,2707,759,838.0,api,838.0,519.744,8.899744
8/4/2025,16:00,1754348400,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,transit,3687,862,,api,862.0,387.135,9.007135
8/4/2025,16:00,1754348400,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,walking,2505,2197,,api,2197.0,0.0,37.85
8/4/2025,16:00,1754348400,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,bicycling,3372,825,,api,825.0,0.0,8.25
8/4/2025,17:00,1754352000,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,driving,2707,759,854.0,api,854.0,519.744,9.059743999999998
8/4/2025,17:00,1754352000,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,transit,3687,862,,api,862.0,387.135,9.007135
8/4/2025,17:00,1754352000,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,walking,2505,2197,,api,2197.0,0.0,37.85
8/4/2025,17:00,1754352000,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,bicycling,3372,825,,api,825.0,0.0,8.25
8/4/2025,18:00,1754355600,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,driving,2707,759,817.0,api,817.0,519.744,8.689744
8/4/2025,18:00,1754355600,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,transit,3687,862,,api,862.0,387.135,9.007135
8/4/2025,18:00,1754355600,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,walking,2505,2197,,api,2197.0,0.0,37.85
8/4/2025,18:00,1754355600,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,bicycling,3372,825,,api,825.0,0.0,8.25
8/4/2025,19:00,1754359200,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,driving,2707,759,712.0,api,712.0,519.744,7.639744
8/4/2025,19:00,1754359200,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,transit,3687,862,,api,862.0,387.135,9.007135
8/4/2025,19:00,1754359200,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,walking,2505,2197,,api,2197.0,0.0,37.85
8/4/2025,19:00,1754359200,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,bicycling,3372,825,,api,825.0,0.0,8.25
8/4/2025,20:00,1754362800,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,driving,2707,759,670.0,api,670.0,519.744,7.219744
8/4/2025,20:00,1754362800,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,transit,3687,862,,api,862.0,387.135,9.007135
8/4/2025,20:00,1754362800,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,walking,2505,2197,,api,2197.0,0.0,37.85
8/4/2025,20:00,1754362800,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,bicycling,3372,825,,api,825.0,0.0,8.25
8/4/2025,21:00,1754366400,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,driving,2707,759,628.0,api,628.0,519.744,6.7997440000000005
8/4/2025,21:00,1754366400,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,transit,3687,862,,api,862.0,387.135,9.007135
8/4/2025,21:00,1754366400,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,walking,2505,2197,,api,2197.0,0.0,37.85
8/4/2025,21:00,1754366400,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,bicycling,3372,825,,api,825.0,0.0,8.25
8/4/2025,22:00,1754370000,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,driving,2707,759,638.0,api,638.0,519.744,6.899744
8/4/2025,22:00,1754370000,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,transit,3687,862,,api,862.0,387.135,9.007135
8/4/2025,22:00,1754370000,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,walking,2505,2197,,api,2197.0,0.0,37.85
8/4/2025,22:00,1754370000,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,bicycling,3372,825,,api,825.0,0.0,8.25
8/5/2025,6:00,1754398800,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,driving,2707,759,601.0,api,601.0,519.744,6.529744
8/5/2025,6:00,1754398800,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,transit,3687,862,,api,862.0,387.135,9.007135
8/5/2025,6:00,1754398800,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,walking,2505,2197,,api,2197.0,0.0,37.85
8/5/2025,6:00,1754398800,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,bicycling,3372,825,,api,825.0,0.0,8.25
8/5/2025,7:00,1754402400,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,driving,2707,759,599.0,api,599.0,519.744,6.509744
8/5/2025,7:00,1754402400,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,transit,3687,862,,api,862.0,387.135,9.007135
8/5/2025,7:00,1754402400,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,walking,2505,2197,,api,2197.0,0.0,37.85
8/5/2025,7:00,1754402400,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,bicycling,3372,825,,api,825.0,0.0,8.25
8/5/2025,8:00,1754406000,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,driving,2707,759,771.0,api,771.0,519.744,8.229744
8/5/2025,8:00,1754406000,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,transit,3687,862,,api,862.0,387.135,9.007135
8/5/2025,8:00,1754406000,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,walking,2505,2197,,api,2197.0,0.0,37.85
8/5/2025,8:00,1754406000,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,bicycling,3372,825,,api,825.0,0.0,8.25
8/5/2025,9:00,1754409600,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,driving,2707,759,758.0,api,758.0,519.744,8.099744
8/5/2025,9:00,1754409600,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,transit,3687,862,,api,862.0,387.135,9.007135
8/5/2025,9:00,1754409600,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,walking,2505,2197,,api,2197.0,0.0,37.85
8/5/2025,9:00,1754409600,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,bicycling,3372,825,,api,825.0,0.0,8.25
8/5/2025,10:00,1754413200,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,driving,2707,759,746.0,api,746.0,519.744,7.979744
8/5/2025,10:00,1754413200,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,transit,3687,862,,api,862.0,387.135,9.007135
8/5/2025,10:00,1754413200,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,walking,2505,2197,,api,2197.0,0.0,37.85
8/5/2025,10:00,1754413200,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,bicycling,3372,825,,api,825.0,0.0,8.25
8/5/2025,11:00,1754416800,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,driving,3169,754,708.0,api,708.0,608.448,7.688448
8/5/2025,11:00,1754416800,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,transit,3687,862,,api,862.0,387.135,9.007135
8/5/2025,11:00,1754416800,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,walking,2505,2197,,api,2197.0,0.0,37.85
8/5/2025,11:00,1754416800,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,bicycling,3372,825,,api,825.0,0.0,8.25
8/5/2025,12:00,1754420400,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,driving,3169,754,731.0,api,731.0,608.448,7.918448
8/5/2025,12:00,1754420400,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,transit,3687,862,,api,862.0,387.135,9.007135
8/5/2025,12:00,1754420400,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,walking,2505,2197,,api,2197.0,0.0,37.85
8/5/2025,12:00,1754420400,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,bicycling,3372,825,,api,825.0,0.0,8.25
8/5/2025,13:00,1754424000,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,driving,2707,759,804.0,api,804.0,519.744,8.559743999999998
8/5/2025,13:00,1754424000,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,transit,3687,862,,api,862.0,387.135,9.007135
8/5/2025,13:00,1754424000,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,walking,2505,2197,,api,2197.0,0.0,37.85
8/5/2025,13:00,1754424000,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,bicycling,3372,825,,api,825.0,0.0,8.25
8/5/2025,14:00,1754427600,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,driving,2707,759,811.0,api,811.0,519.744,8.629743999999999
8/5/2025,14:00,1754427600,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,transit,3687,862,,api,862.0,387.135,9.007135
8/5/2025,14:00,1754427600,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,walking,2505,2197,,api,2197.0,0.0,37.85
8/5/2025,14:00,1754427600,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,bicycling,3372,825,,api,825.0,0.0,8.25
8/5/2025,15:00,1754431200,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,driving,2905,751,831.0,api,831.0,557.76,8.86776
8/5/2025,15:00,1754431200,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,transit,3687,862,,api,862.0,387.135,9.007135
8/5/2025,15:00,1754431200,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,walking,2505,2197,,api,2197.0,0.0,37.85
8/5/2025,15:00,1754431200,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,bicycling,3372,825,,api,825.0,0.0,8.25
8/5/2025,16:00,1754434800,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,driving,2707,759,942.0,api,942.0,519.744,9.939744
8/5/2025,16:00,1754434800,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,transit,3687,862,,api,862.0,387.135,9.007135
8/5/2025,16:00,1754434800,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,walking,2505,2197,,api,2197.0,0.0,37.85
8/5/2025,16:00,1754434800,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,bicycling,3372,825,,api,825.0,0.0,8.25
8/5/2025,17:00,1754438400,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,driving,2707,759,941.0,api,941.0,519.744,9.929744
8/5/2025,17:00,1754438400,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,transit,3687,862,,api,862.0,387.135,9.007135
8/5/2025,17:00,1754438400,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,walking,2505,2197,,api,2197.0,0.0,37.85
8/5/2025,17:00,1754438400,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,bicycling,3372,825,,api,825.0,0.0,8.25
8/5/2025,18:00,1754442000,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,driving,2707,759,869.0,api,869.0,519.744,9.209743999999999
8/5/2025,18:00,1754442000,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,transit,3687,862,,api,862.0,387.135,9.007135
8/5/2025,18:00,1754442000,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,walking,2505,2197,,api,2197.0,0.0,37.85
8/5/2025,18:00,1754442000,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,bicycling,3372,825,,api,825.0,0.0,8.25
8/5/2025,19:00,1754445600,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,driving,2707,759,789.0,api,789.0,519.744,8.409744
8/5/2025,19:00,1754445600,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,transit,3687,862,,api,862.0,387.135,9.007135
8/5/2025,19:00,1754445600,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,walking,2505,2197,,api,2197.0,0.0,37.85
8/5/2025,19:00,1754445600,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,bicycling,3372,825,,api,825.0,0.0,8.25
8/5/2025,20:00,1754449200,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,driving,2707,759,743.0,api,743.0,519.744,7.949744000000001
8/5/2025,20:00,1754449200,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,transit,3687,862,,api,862.0,387.135,9.007135
8/5/2025,20:00,1754449200,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,walking,2505,2197,,api,2197.0,0.0,37.85
8/5/2025,20:00,1754449200,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,bicycling,3372,825,,api,825.0,0.0,8.25
8/5/2025,21:00,1754452800,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,driving,2707,759,687.0,api,687.0,519.744,7.389744
8/5/2025,21:00,1754452800,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,transit,3687,862,,api,862.0,387.135,9.007135
8/5/2025,21:00,1754452800,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,walking,2505,2197,,api,2197.0,0.0,37.85
8/5/2025,21:00,1754452800,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,bicycling,3372,825,,api,825.0,0.0,8.25
8/5/2025,22:00,1754456400,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,driving,2707,759,615.0,api,615.0,519.744,6.669744000000001
8/5/2025,22:00,1754456400,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,transit,3687,862,,api,862.0,387.135,9.007135
8/5/2025,22:00,1754456400,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,walking,2505,2197,,api,2197.0,0.0,37.85
8/5/2025,22:00,1754456400,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,bicycling,3372,825,,api,825.0,0.0,8.25
8/6/2025,6:00,1754485200,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,driving,2707,759,597.0,api,597.0,519.744,6.489744
8/6/2025,6:00,1754485200,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,transit,3687,862,,api,862.0,387.135,9.007135
8/6/2025,6:00,1754485200,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,walking,2505,2197,,api,2197.0,0.0,37.85
8/6/2025,6:00,1754485200,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,bicycling,3372,825,,api,825.0,0.0,8.25
8/6/2025,7:00,1754488800,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,driving,2707,759,662.0,api,662.0,519.744,7.139743999999999
8/6/2025,7:00,1754488800,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,transit,3687,862,,api,862.0,387.135,9.007135
8/6/2025,7:00,1754488800,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,walking,2505,2197,,api,2197.0,0.0,37.85
8/6/2025,7:00,1754488800,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,bicycling,3372,825,,api,825.0,0.0,8.25
8/6/2025,8:00,1754492400,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,driving,2905,751,778.0,api,778.0,557.76,8.33776
8/6/2025,8:00,1754492400,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,transit,3687,862,,api,862.0,387.135,9.007135
8/6/2025,8:00,1754492400,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,walking,2505,2197,,api,2197.0,0.0,37.85
8/6/2025,8:00,1754492400,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,bicycling,3372,825,,api,825.0,0.0,8.25
8/6/2025,9:00,1754496000,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,driving,2905,751,776.0,api,776.0,557.76,8.31776
8/6/2025,9:00,1754496000,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,transit,3687,862,,api,862.0,387.135,9.007135
8/6/2025,9:00,1754496000,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,walking,2505,2197,,api,2197.0,0.0,37.85
8/6/2025,9:00,1754496000,Cal Anderson Park,47.61699686088056,-122.3191329,Waterfall Garden,47.60022525656089,-122.3320583,bicycling,3372,825,,api,825.0,0.0,8.25
